id;nhogar;miembro;comuna;dominio;edad;sexo;parentes_2;p5_2;p6_a;p6_b;estado;categori;t13;t14;t18;t28;t29;t29a;t30;sem_hs;t33;t34;t35;t37_cod_2;t37_coda_2;t38;t39;t40;t41_cod_2;t47;t48;t51_bis;i1;i4;i6_3;i10;i11;codioph;ioph_2;codioph_neto;ioph_neto_2;codios;ios_2;codioa;ioa_2;codlab;inglab_2;codi3_1x;i3_1x_2;codi3_2x;i3_2x_2;codi3_8x;i3_8x_2;codi3_est;i3_est_2;codi3_otr;i3_otr_2;codnolab;ingnolab_2;coding;ingtot_2;codi_tot;itfb_2;ipcfb_2;e2;e4;e6;e8;e12;e13;e14;edad_30;nivel;aesc;m1;m1_2;m2_anio;m3_anio;tipcob2_2;sn1_1;sn1_7;sn1_2;sn1_3;sn1_4;sn1_5;s2;sn2;sn2_cant;sn4;sn5;sn16;s28;s29;fexp
3761;1;1;5;4;59;2;1;5;0;0;3;0;2;2;0;0;0;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;9;7000;2;0;2;0;2;0;2;0;9;7000;9;7000;9;7000;7000;2;0;0;0;13;2;11;58;6;12;1;1;0;1;2;1;2;2;2;2;2;1;1;2;3;5;3;1;4;235
3762;1;1;3;4;59;2;1;6;0;0;2;0;0;0;1;0;0;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;0;2;0;0;0;13;2;1;58;6;13;1;1;0;1;4;2;2;2;1;2;2;1;1;2;3;6;3;2;0;220
3763;1;1;1;4;59;1;1;3;0;0;1;1;0;0;0;0;0;0;1;81.00;2;0;2;4803;3;2;2;3;6001;2;0;0;0;0;0;2;0;1;30000;1;30000;0;0;2;0;1;30000;2;0;2;0;2;0;2;0;2;0;2;0;1;30000;1;30000;30000;2;0;0;0;13;2;2;59;6;14;3;3;0;1994;4;2;2;2;1;2;2;1;1;2;3;6;1;0;0;190
3764;1;1;13;4;59;1;1;2;0;0;1;1;0;0;0;0;0;0;1;45.00;2;0;2;2301;1;2;2;3;6001;2;0;0;0;0;0;1;1;1;40000;1;40000;0;0;2;0;1;40000;2;0;2;0;2;0;2;0;2;0;2;0;1;40000;1;88000;29333;2;0;0;0;13;2;1;59;6;13;1;1;0;1;4;2;2;2;1;2;2;1;2;0;3;7;2;0;0;334
3764;1;2;13;4;57;2;2;2;0;0;1;1;0;0;0;0;0;0;1;45.00;2;0;2;2301;1;2;2;3;6001;2;0;0;0;0;0;1;1;1;40000;1;40000;0;0;2;0;1;40000;2;0;2;0;2;0;2;0;2;0;2;0;1;40000;1;88000;29333;2;0;0;0;14;1;0;56;7;19;1;1;0;1;4;2;2;2;1;2;2;1;2;0;3;7;2;1;2;334
3764;1;3;13;4;22;1;3;6;1;2;1;3;0;0;0;0;0;0;1;30.00;2;0;1;6300;5;2;1;2;45331;0;0;3;1;0;2;0;0;1;8000;1;8000;0;0;2;0;1;8000;2;0;2;0;2;0;2;0;2;0;2;0;1;8000;1;88000;29333;2;0;0;0;13;2;10;22;6;12;1;1;0;1;4;2;2;2;1;2;2;1;2;0;3;7;3;0;0;334
3764;1;4;13;4;66;2;9;6;0;0;1;3;0;0;0;1;2;2;0;0.00;0;0;2;9700;9;0;0;0;55314;0;0;1;1;0;2;0;0;1;9000;1;9000;0;0;2;0;1;9000;1;7200;2;0;2;0;2;0;2;0;1;7200;1;16200;1;88000;29333;2;0;0;0;3;1;0;66;3;7;5;5;1982;1982;2;1;2;2;2;2;2;1;1;1;3;6;2;2;0;334
3765;1;1;4;4;59;2;1;3;0;0;1;3;0;0;0;0;0;0;1;40.00;2;0;2;8401;6;1;2;3;46331;0;0;1;1;0;2;0;0;1;30000;1;30000;0;0;2;0;1;30000;2;0;2;0;2;0;2;0;2;0;2;0;1;30000;1;30000;30000;2;0;0;0;13;1;0;59;7;17;1;1;0;1;3;2;1;2;2;2;2;3;2;0;3;5;2;2;0;113
3766;1;1;3;4;59;1;1;5;0;0;1;3;0;0;0;0;0;0;1;45.00;2;0;2;6400;5;2;3;3;20332;0;0;1;1;0;2;0;0;9;60000;9;60000;0;0;2;0;9;60000;2;0;2;0;2;0;2;0;2;0;2;0;9;60000;9;60000;60000;2;0;0;0;13;1;0;58;7;17;1;1;0;1;3;2;1;2;2;2;2;1;2;0;3;6;3;0;0;256
3767;1;1;5;4;59;1;1;2;0;0;1;1;0;0;0;0;0;0;1;46.00;1;2;2;4000;2;2;5;2;5002;2;0;0;0;0;0;2;0;1;32000;1;32000;0;0;2;0;1;32000;2;0;2;0;2;0;2;0;2;0;2;0;1;32000;1;58000;19333;2;0;0;0;13;2;2;59;6;14;1;1;0;1;3;2;1;2;2;2;2;2;2;0;1;6;1;0;0;194
3767;1;2;5;4;58;2;2;2;0;0;2;0;0;0;1;0;0;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;1;58000;19333;2;0;0;0;7;1;0;58;5;12;2;2;0;1985;3;2;1;2;2;2;2;1;1;1;3;5;1;1;2;194
3767;1;3;5;4;33;1;3;6;0;0;1;3;0;0;0;0;0;0;1;40.00;2;0;2;4000;2;2;2;6;72202;0;0;1;1;0;2;0;0;1;26000;1;26000;0;0;2;0;1;26000;2;0;2;0;2;0;2;0;2;0;2;0;1;26000;1;58000;19333;2;0;0;0;13;2;5;32;6;16;1;1;0;1;2;1;2;2;2;2;2;1;2;0;3;5;2;0;0;194
3768;1;1;5;4;59;1;1;2;0;0;1;3;0;0;0;1;2;2;0;0.00;0;0;2;4903;4;2;5;5;34323;0;0;2;1;0;2;0;0;9;20000;9;20000;0;0;2;0;9;20000;2;0;2;0;2;0;2;0;2;0;2;0;9;20000;9;47000;15667;2;0;0;0;13;2;2;59;6;14;1;1;0;1994;2;1;2;2;2;2;2;1;1;3;1;6;3;0;0;193
3768;1;2;5;4;27;1;3;6;0;0;1;3;0;0;0;0;0;0;1;26.00;2;0;2;7000;5;2;2;4;10333;0;0;1;1;0;2;0;0;9;10000;9;10000;0;0;2;0;9;10000;2;0;2;0;2;0;2;0;2;0;2;0;9;10000;9;47000;15667;2;0;0;0;7;1;0;27;5;12;3;3;0;1993;2;1;2;2;2;2;2;2;2;0;3;7;2;0;0;193
3768;1;3;5;4;58;2;2;2;0;0;1;3;0;0;0;0;0;0;1;30.00;2;0;2;8501;7;3;2;3;10202;0;0;2;1;0;2;0;0;9;17000;9;17000;0;0;2;0;9;17000;2;0;2;0;2;0;2;0;2;0;2;0;9;17000;9;47000;15667;2;0;0;0;13;1;0;57;7;17;1;1;0;1993;3;2;1;2;2;2;2;1;1;5;1;7;4;1;2;193
3769;1;1;4;4;59;1;1;1;0;0;1;2;0;0;0;0;0;0;1;54.00;2;0;1;4803;3;2;1;1;30133;2;0;0;0;0;0;2;0;1;6000;1;6000;0;0;2;0;1;6000;2;0;2;0;2;0;2;0;2;0;2;0;1;6000;1;6000;3000;2;0;0;0;13;2;2;58;6;14;6;6;0;2004;1;2;2;2;2;2;1;1;1;2;3;2;3;0;0;62
3769;1;2;4;4;55;2;2;1;0;0;2;0;0;0;1;0;0;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;1;6000;3000;2;0;0;0;14;1;0;54;7;19;1;1;0;2004;1;2;2;2;2;2;1;1;1;1;1;4;3;1;2;62
3770;1;1;10;4;59;2;1;4;0;0;3;0;2;2;0;0;0;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;17000;2;0;1;3500;2;0;2;0;1;20500;1;20500;1;35500;17750;2;0;0;0;13;2;1;58;6;13;6;6;0;1963;2;1;2;2;2;2;2;1;2;0;3;5;3;1;2;243
3770;1;2;10;4;89;2;6;4;0;0;3;0;2;2;0;0;0;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;15000;2;0;2;0;2;0;2;0;1;15000;1;15000;1;35500;17750;2;0;0;0;7;1;0;89;5;12;1;1;0;1963;5;1;2;2;2;1;2;1;1;1;1;8;4;1;2;243
3771;1;1;2;4;59;1;1;3;0;0;1;3;0;0;0;0;0;0;2;46.00;2;0;2;8501;7;1;2;4;41312;0;0;1;1;0;2;0;0;1;35000;1;35000;1;12000;2;0;1;47000;2;0;2;0;2;0;2;0;2;0;2;0;1;47000;1;47000;47000;2;0;0;0;13;1;0;59;7;17;1;1;0;1;3;2;1;2;2;2;2;1;1;2;3;5;2;0;0;243
3772;1;1;2;4;59;2;1;5;0;0;2;0;0;0;1;0;0;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;1;20000;2;0;2;0;2;0;2;0;1;20000;1;20000;1;20000;10000;2;0;0;0;13;1;0;58;7;17;4;5;1963;1984;4;2;2;2;1;2;2;1;1;2;1;6;3;1;1;221
3772;1;2;2;4;33;1;3;3;0;0;3;0;1;1;0;0;0;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;1;20000;10000;2;0;0;0;13;2;1;32;6;13;1;1;0;1;1;2;2;2;2;2;2;1;2;0;1;2;4;0;0;221
3773;1;1;2;4;59;2;1;3;0;0;1;2;0;0;0;0;0;0;1;25.00;1;1;1;6900;5;2;4;2;11131;2;0;0;0;0;0;2;0;9;25000;9;25000;0;0;9;10000;9;35000;2;0;2;0;2;0;2;0;2;0;2;0;9;35000;9;35000;17500;2;0;0;0;13;1;0;59;7;17;1;1;0;2012;4;2;2;2;1;2;2;2;2;0;3;6;3;1;2;169
3773;1;2;2;4;15;1;3;6;95;1;3;0;2;2;0;0;0;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;9;35000;17500;1;2;7;2;0;0;0;15;4;8;3;3;0;2012;4;2;2;2;1;2;2;1;2;0;2;6;1;0;0;169
3774;1;1;1;4;59;1;1;6;0;0;1;2;0;0;0;0;0;0;1;12.00;1;1;2;9301;8;2;5;1;10112;2;0;0;0;0;0;2;0;1;6000;1;6000;0;0;2;0;1;6000;1;21000;2;0;2;0;2;0;2;0;1;21000;1;27000;1;27000;27000;2;0;0;0;13;1;0;58;7;17;1;1;0;1;2;1;2;2;2;2;2;2;2;0;1;8;4;0;0;204
3775;1;1;13;4;59;1;1;2;0;0;1;1;0;0;0;0;0;0;1;40.00;2;0;2;7100;5;2;2;2;5001;2;0;0;0;0;0;2;0;1;40000;1;40000;0;0;1;10000;1;50000;2;0;2;0;2;0;2;0;2;0;2;0;1;50000;1;90000;22500;2;0;0;0;13;1;0;59;7;17;1;1;0;1;3;2;1;2;2;2;2;1;1;2;3;6;2;0;0;234
3775;1;2;13;4;55;2;2;2;0;0;1;2;0;0;0;0;0;0;1;40.00;2;0;2;9602;8;2;1;1;57112;2;0;0;0;0;0;2;0;1;20000;1;20000;0;0;2;0;1;20000;2;0;2;0;2;0;2;0;2;0;2;0;1;20000;1;90000;22500;2;0;0;0;12;1;0;55;7;15;1;1;0;1;3;2;1;2;2;2;2;1;1;2;3;6;2;1;4;234
3775;1;3;13;4;24;2;3;6;1;2;1;3;0;0;0;0;0;0;1;40.00;2;0;2;7100;5;2;2;2;72332;0;0;1;1;0;2;0;0;1;15000;1;15000;0;0;2;0;1;15000;2;0;2;0;2;0;2;0;2;0;2;0;1;15000;1;90000;22500;1;1;13;5;0;0;0;24;6;16;1;1;0;1;3;2;1;2;2;2;2;1;2;0;3;6;2;2;0;234
3775;1;4;13;4;18;2;3;6;1;2;1;3;0;0;0;0;0;0;1;15.00;2;0;2;9700;9;0;0;0;57314;0;0;1;1;0;2;0;0;1;5000;1;5000;0;0;2;0;1;5000;2;0;2;0;2;0;2;0;2;0;2;0;1;5000;1;90000;22500;1;1;12;1;0;0;0;18;6;12;1;1;0;1;3;2;1;2;2;2;2;2;2;0;3;6;1;2;0;234
3776;1;1;12;4;59;2;1;5;0;0;1;3;0;0;0;0;0;0;2;84.00;2;0;2;8600;7;2;2;3;40201;0;0;1;1;0;2;0;0;9;51000;9;51000;9;12000;2;0;9;63000;2;0;2;0;2;0;2;0;2;0;2;0;9;63000;9;89000;29667;2;0;0;0;13;1;0;58;7;17;3;3;0;1981;2;1;2;2;2;2;2;1;2;0;3;5;2;1;2;52
3776;1;2;12;4;23;1;3;6;95;1;1;2;0;0;0;0;0;0;1;12.00;2;0;2;6200;5;2;1;2;81132;2;0;0;0;0;0;2;0;1;4000;1;4000;0;0;2;0;1;4000;2;0;2;0;1;2000;2;0;2;0;1;2000;1;6000;9;89000;29667;1;1;13;3;0;0;0;22;6;14;1;1;0;1;2;1;2;2;2;2;2;2;2;0;3;5;2;0;0;52
3776;1;3;12;4;28;1;3;6;0;0;1;2;0;0;0;0;0;0;1;28.00;2;0;2;6900;5;2;1;1;20131;2;0;0;0;0;0;2;0;2;0;2;0;0;0;1;20000;1;20000;2;0;2;0;2;0;2;0;2;0;2;0;1;20000;9;89000;29667;2;0;0;0;13;1;0;27;7;17;1;1;0;1;4;2;2;2;1;2;2;2;2;0;3;6;1;0;0;52
3777;1;1;5;4;59;2;1;5;0;0;3;0;2;2;0;0;0;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;9;7000;2;0;2;0;2;0;2;0;9;7000;9;7000;9;17000;8500;2;0;0;0;13;2;2;58;6;14;6;6;0;9999;5;2;2;1;2;2;2;1;1;2;3;2;3;1;3;156
3777;1;2;5;4;29;2;3;6;0;0;1;2;0;0;0;0;0;0;1;28.00;2;0;2;4810;3;2;5;1;33114;2;0;0;0;0;0;2;0;1;10000;1;10000;0;0;2;0;1;10000;2;0;2;0;2;0;2;0;2;0;2;0;1;10000;9;17000;8500;2;0;0;0;13;2;3;28;6;15;1;1;0;1;5;2;2;1;2;2;2;1;1;6;1;2;3;2;0;156
3778;1;1;6;4;59;2;1;5;0;0;1;3;0;0;0;0;0;0;1;40.00;2;0;2;8401;6;1;2;4;56202;0;0;1;1;0;2;0;0;9;27000;9;27000;0;0;2;0;9;27000;2;0;2;0;2;0;2;0;2;0;2;0;9;27000;9;27000;27000;2;0;0;0;14;1;0;59;7;19;1;1;0;1985;2;1;2;2;2;2;2;1;1;1;1;7;2;1;1;104
3779;1;1;15;4;59;1;1;1;0;0;1;1;0;0;0;0;0;0;1;20.00;1;1;1;4000;2;2;4;3;6001;2;0;0;0;0;0;1;2;9;13000;9;13000;0;0;2;0;9;13000;2;0;1;5000;2;0;2;0;2;0;1;5000;9;18000;9;33000;8250;2;0;0;0;14;1;0;59;7;19;5;5;2012;2012;1;2;2;2;2;2;2;1;2;0;1;6;1;0;0;229
3779;1;2;15;4;42;2;2;1;0;0;3;0;2;2;0;0;0;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;1;15000;2;0;2;0;2;0;1;15000;1;15000;9;33000;8250;2;0;0;0;7;2;4;42;4;11;1;1;0;1;5;2;2;2;2;1;2;1;2;0;3;6;1;1;2;229
3779;1;3;15;4;21;2;3;6;95;2;3;0;1;1;0;0;0;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;9;33000;8250;1;1;13;3;0;0;0;21;6;14;1;1;0;1;4;2;2;2;1;2;2;1;2;0;3;7;1;2;0;229
3779;1;4;15;4;18;2;3;6;95;2;3;0;2;2;0;0;0;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;9;33000;8250;1;1;13;1;0;0;0;18;6;12;1;1;0;1;4;2;2;2;1;2;2;1;1;1;3;7;1;2;0;229
3780;1;1;3;4;59;1;1;3;0;0;1;3;0;0;0;0;0;0;1;56.00;2;0;2;8401;6;1;2;4;1001;0;0;1;1;0;2;0;0;1;120000;1;120000;0;0;2;0;1;120000;2;0;2;0;2;0;2;0;2;0;2;0;1;120000;1;120000;60000;2;0;0;0;14;1;0;58;7;19;3;3;0;2012;3;2;1;2;2;2;2;1;2;0;3;6;3;0;0;261
3780;1;2;3;4;19;1;3;6;1;95;3;0;1;2;0;0;0;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;1;120000;60000;1;1;13;11;0;0;0;19;6;12;3;3;0;2016;4;2;2;2;1;2;2;1;2;0;1;6;2;0;0;261
3781;1;1;15;4;59;1;1;2;0;0;1;3;0;0;0;0;0;0;1;30.00;2;0;1;6300;5;1;2;4;45332;0;0;1;1;0;2;0;0;1;30000;1;30000;0;0;2;0;1;30000;2;0;2;0;2;0;2;0;2;0;2;0;1;30000;9;45000;11250;2;0;0;0;14;2;3;59;7;18;1;1;0;1;2;1;2;2;2;2;2;1;1;1;3;5;2;0;0;281
3781;1;2;15;4;57;2;2;2;0;0;2;0;0;0;1;0;0;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;9;45000;11250;2;0;0;0;13;2;3;57;6;15;5;5;1993;1993;2;1;2;2;2;2;2;1;1;1;3;5;3;1;2;281
3781;1;3;15;4;21;1;3;6;1;2;1;3;0;0;0;0;0;0;1;45.00;2;0;2;2604;1;2;2;4;10333;0;0;1;1;0;2;0;0;9;15000;9;15000;0;0;2;0;9;15000;2;0;2;0;2;0;2;0;2;0;2;0;9;15000;9;45000;11250;1;1;13;2;0;0;0;21;6;13;1;1;0;1;2;1;2;2;2;2;2;1;2;0;1;5;2;0;0;281
3781;1;4;15;4;19;1;3;6;1;2;2;0;0;0;2;0;0;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;9;45000;11250;1;1;13;11;0;0;0;18;6;12;1;1;0;1;2;1;2;2;2;2;2;3;2;0;3;5;2;0;0;281
3782;1;1;13;4;59;1;1;2;0;0;1;3;0;0;0;0;0;0;1;40.00;2;0;2;8600;7;2;2;4;40331;0;0;1;1;0;2;0;0;1;25000;1;25000;0;0;2;0;1;25000;2;0;2;0;2;0;2;0;2;0;2;0;1;25000;1;43000;14333;2;0;0;0;14;1;0;59;7;19;3;3;0;1970;2;1;2;2;2;2;2;3;2;0;3;6;3;0;0;313
3782;1;2;13;4;57;2;2;2;0;0;1;2;0;0;0;0;0;0;1;25.00;2;0;2;8502;7;2;1;1;41132;2;0;0;0;0;0;2;0;1;12000;1;12000;0;0;2;0;1;12000;2;0;2;0;2;0;2;0;2;0;2;0;1;12000;1;43000;14333;2;0;0;0;12;1;0;57;7;15;1;1;0;1;2;1;2;2;2;2;2;1;1;1;3;6;2;1;4;313
3782;1;3;13;4;18;1;3;6;1;2;1;3;0;0;0;0;0;0;1;15.00;2;0;2;4807;3;2;2;2;50332;0;0;3;1;0;2;0;0;1;6000;1;6000;0;0;2;0;1;6000;2;0;2;0;2;0;2;0;2;0;2;0;1;6000;1;43000;14333;1;1;13;11;0;0;0;18;6;12;1;1;0;1;2;1;2;2;2;2;2;2;2;0;3;6;2;0;0;313
3783;1;1;12;4;59;1;1;2;0;0;1;3;0;0;0;0;0;0;1;49.00;2;0;2;8501;7;1;3;4;41331;0;0;1;1;0;2;0;0;9;20000;9;20000;0;0;2;0;9;20000;2;0;2;0;2;0;2;0;2;0;2;0;9;20000;9;48000;12000;2;0;0;0;14;1;0;58;7;19;1;1;0;1;3;2;1;2;2;2;2;1;2;0;3;5;3;0;0;148
3783;1;2;12;4;51;2;2;2;0;0;1;3;0;0;0;0;0;0;1;45.00;2;0;2;6500;5;2;2;4;20333;0;0;1;1;0;2;0;0;9;28000;9;28000;0;0;2;0;9;28000;2;0;2;0;2;0;2;0;2;0;2;0;9;28000;9;48000;12000;2;0;0;0;13;1;0;51;7;17;6;6;0;1995;3;2;1;2;2;2;2;1;1;1;3;5;2;1;2;148
3783;1;3;12;4;21;1;3;6;1;2;2;0;0;0;2;0;0;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;9;48000;12000;1;3;13;1;0;0;0;20;6;12;1;1;0;1;3;2;1;2;2;2;2;1;1;1;3;5;3;0;0;148
3783;1;4;12;4;19;2;3;6;1;2;2;0;0;0;2;0;0;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;9;48000;12000;1;2;13;1;0;0;0;18;6;12;1;1;0;1;3;2;1;2;2;2;2;1;1;1;3;5;2;2;0;148
3784;1;1;6;4;59;1;1;3;0;0;3;0;1;2;0;0;0;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;1;8000;2;0;2;0;2;0;1;8000;1;8000;1;8000;8000;2;0;0;0;14;2;2;58;7;18;1;1;0;2012;4;2;2;2;1;2;2;1;1;4;1;7;4;0;0;393
3785;1;1;12;4;59;2;1;5;0;0;1;3;0;0;0;0;0;0;1;44.00;2;0;2;9301;8;2;2;4;40311;0;0;2;2;1;2;0;0;1;10000;1;10000;0;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;9;6000;2000;2;0;0;0;14;1;0;59;7;19;6;6;0;1986;5;1;2;2;1;2;2;1;1;2;3;7;2;1;2;139
3785;1;2;12;4;28;2;3;6;0;0;2;0;0;0;1;0;0;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;9;6000;2000;2;0;0;0;13;1;0;28;7;17;1;1;0;1;4;2;2;2;1;2;2;1;2;0;3;7;2;2;0;139
3785;1;3;12;4;25;2;3;6;0;0;1;3;0;0;0;0;0;0;1;20.00;2;0;2;6400;5;2;2;4;10333;0;0;1;1;0;2;0;0;9;6000;9;6000;0;0;2;0;9;6000;2;0;2;0;2;0;2;0;2;0;2;0;9;6000;9;6000;2000;2;0;0;0;13;1;0;24;7;17;1;1;0;1;3;2;1;2;2;2;2;1;2;0;3;7;2;2;0;139
3786;1;1;13;4;59;2;1;6;0;0;1;1;0;0;0;0;0;0;2;52.00;2;0;2;6900;5;2;2;2;5001;2;0;0;0;0;0;2;0;1;40000;1;40000;1;15000;2;0;1;55000;2;0;2;0;2;0;2;0;2;0;2;0;1;55000;1;55000;55000;2;0;0;0;14;1;0;59;7;19;1;1;0;1;4;2;2;2;1;2;2;4;2;0;3;6;1;2;0;342
3787;1;1;11;4;59;2;1;5;0;0;1;3;0;0;0;0;0;0;1;45.00;1;1;2;5100;4;1;2;4;10331;0;0;1;1;0;2;0;0;1;80000;1;80000;0;0;2;0;1;80000;2;0;2;0;2;0;2;0;2;0;2;0;1;80000;1;80000;40000;2;0;0;0;14;1;0;59;7;19;6;6;0;1984;2;1;2;2;2;2;2;1;1;2;3;5;2;1;2;142
3787;1;2;11;4;25;2;3;6;0;0;2;0;0;0;1;0;0;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;1;80000;40000;2;0;0;0;12;1;0;24;7;15;1;1;0;1;2;1;2;2;2;2;2;1;1;1;1;8;2;2;0;142
3788;1;1;15;4;60;1;1;2;0;0;1;1;0;0;0;0;0;0;1;32.00;2;0;2;4000;2;2;1;2;5002;2;0;0;0;0;0;2;0;1;9000;1;9000;0;0;2;0;1;9000;2;0;2;0;2;0;2;0;2;0;2;0;1;9000;1;9000;3000;2;0;0;0;3;1;0;59;3;7;3;3;0;1993;2;1;2;2;2;2;2;1;1;1;3;5;2;0;0;29
3788;1;2;15;4;53;2;2;2;0;0;3;0;1;1;0;0;0;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;1;9000;3000;2;0;0;0;7;1;0;52;5;12;1;1;0;1992;2;1;2;2;2;2;2;1;1;1;3;5;3;1;3;29
3788;1;3;15;4;12;2;3;0;1;2;3;0;2;2;0;0;0;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;1;9000;3000;1;2;3;7;0;0;0;11;2;6;1;1;0;1;2;1;2;2;2;2;2;1;1;1;3;5;2;0;0;29
3789;1;1;9;4;60;1;1;1;0;0;1;2;0;0;0;0;0;0;1;40.00;2;0;2;5601;3;2;5;2;53113;2;0;0;0;0;0;2;0;9;8000;9;8000;0;0;2;0;9;8000;2;0;2;0;2;0;2;0;2;0;2;0;9;8000;9;24300;12150;2;0;0;0;3;1;0;60;3;7;1;1;0;1985;1;2;2;2;2;2;2;3;2;0;3;1;3;0;0;389
3789;1;2;9;4;61;2;2;1;0;0;1;2;0;0;0;0;0;0;1;20.00;2;0;2;4904;4;2;2;2;20133;2;0;0;0;0;0;2;0;1;2300;1;2300;0;0;2;0;1;2300;1;14000;2;0;2;0;2;0;2;0;1;14000;1;16300;9;24300;12150;2;0;0;0;7;1;0;61;5;12;1;1;0;1;2;1;2;2;2;2;2;1;1;2;1;7;3;1;2;389
3790;1;1;9;3;60;1;1;2;0;0;2;0;0;0;1;0;0;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;1;6000;3000;2;0;0;0;3;2;2;59;2;2;3;3;0;1980;2;1;2;2;2;2;2;3;2;0;1;2;3;0;0;36
3790;1;2;9;3;66;2;2;2;0;0;1;3;0;0;0;0;0;0;1;5.00;1;1;1;9700;9;0;0;0;55314;0;0;3;1;0;2;0;0;1;2000;1;2000;0;0;2;0;1;2000;1;4000;2;0;2;0;2;0;2;0;1;4000;1;6000;1;6000;3000;2;0;0;0;3;1;0;66;3;7;3;3;0;1970;2;1;2;2;2;2;2;3;2;0;3;2;3;1;1;36
3791;1;1;4;3;60;1;1;2;0;0;1;2;0;0;0;0;0;0;1;40.00;2;0;2;4903;4;2;1;1;34123;2;0;0;0;0;0;2;0;1;10000;1;10000;0;0;2;0;1;10000;2;0;2;0;2;0;2;0;2;0;2;0;1;10000;1;14700;3675;2;0;0;0;3;1;0;60;3;7;5;5;1993;1993;2;1;2;2;2;2;2;2;2;0;1;5;4;0;0;174
