id;nhogar;comuna;dominio;v2_2;v4;h2;h3;hacinam_2;tipoho;fexp
4231;1;1;4;2;1;3;1;1;1;92
4232;1;8;3;1;3;3;3;1;3;26
4233;1;9;4;2;4;2;4;1;3;298
4234;1;4;4;1;6;1;6;1;4;294
4235;1;4;4;1;4;1;4;1;3;136
4236;1;3;4;1;2;2;2;1;4;126
4237;1;10;4;1;4;1;4;1;3;181
4238;1;9;4;2;4;1;4;1;3;104
4239;1;5;4;2;4;1;4;1;5;205
4240;1;8;4;2;4;1;4;1;3;102
4241;1;3;4;2;3;1;3;1;3;136
4242;1;5;4;2;4;1;4;1;4;157
4243;1;8;3;1;1;3;1;1;1;26
4244;1;11;4;2;3;1;3;1;3;178
4245;1;9;4;2;3;1;3;1;3;207
4246;1;3;4;2;2;1;2;1;3;118
4247;1;3;4;2;3;1;3;1;3;32
4248;1;9;4;1;3;1;3;1;5;200
4249;1;4;3;1;4;3;4;1;3;196
4250;1;12;4;1;4;1;4;1;3;231
4251;1;3;4;2;2;2;2;1;3;106
4252;1;8;4;1;3;3;3;1;4;62
4253;1;12;4;1;3;1;3;2;7;116
4254;1;4;4;2;3;1;3;1;1;127
4255;1;6;4;2;3;1;3;1;3;165
4256;1;15;4;1;4;1;4;1;5;113
4257;1;5;4;2;2;2;2;1;1;202
4258;1;3;4;2;3;1;3;1;7;152
4259;1;1;4;2;2;2;2;1;1;158
4260;1;6;4;2;3;1;3;1;3;129
4261;1;5;4;2;3;3;3;1;3;216
4262;1;5;4;2;5;1;5;1;3;202
4263;1;14;4;2;3;1;3;1;4;130
4264;1;1;4;10;1;3;1;2;6;236
4265;1;3;4;2;2;3;2;1;3;41
4266;1;6;4;2;2;3;2;1;1;75
4267;1;3;4;2;2;1;2;1;3;148
4268;1;13;4;2;2;1;2;1;3;253
4269;1;6;4;2;4;1;4;1;3;223
4270;1;4;4;2;3;1;3;1;1;140
4271;1;13;4;2;3;2;3;1;1;415
4272;1;7;4;2;3;1;3;1;4;182
4273;1;6;4;2;4;1;4;1;7;202
4274;1;3;4;2;2;1;2;1;3;100
4275;1;4;4;2;2;2;2;1;1;146
4276;1;5;4;2;2;1;2;1;1;278
4277;1;3;4;2;1;2;1;1;1;209
4278;1;8;4;1;5;1;5;1;5;59
4279;1;10;4;2;5;1;5;1;4;196
4280;1;7;4;1;4;1;4;1;5;204
4281;1;6;4;1;5;1;5;1;3;128
4282;1;9;4;1;3;1;3;1;5;101
4283;1;15;4;1;4;1;4;1;3;157
4284;1;2;4;2;5;1;5;1;3;181
4285;1;14;4;2;3;1;3;1;1;761
4286;1;12;4;1;5;1;5;1;4;187
4287;1;5;4;2;3;2;3;1;4;299
4288;1;4;4;2;3;1;3;1;1;69
4289;1;4;4;2;4;1;4;1;4;206
4290;1;3;4;2;3;1;3;1;1;196
4291;1;13;4;2;3;1;3;1;1;342
4292;1;10;4;10;1;2;1;1;1;39
4293;1;4;4;1;6;1;6;1;1;241
4294;1;11;4;2;3;1;3;1;3;222
4295;1;12;4;1;5;2;5;1;4;221
4296;1;7;4;1;6;1;6;1;3;191
4297;1;12;4;1;6;1;6;1;3;156
4298;1;14;4;2;4;1;4;1;3;129
4299;1;2;4;2;4;1;4;1;1;297
4300;1;8;4;2;3;3;3;1;3;60
4301;1;12;4;2;3;1;3;1;3;186
4302;1;10;4;1;4;1;4;1;7;197
4303;1;14;4;2;2;1;2;1;1;595
4304;1;6;4;2;4;1;4;1;4;121
4305;1;11;4;1;5;1;5;1;3;198
4306;1;4;4;2;4;1;4;1;3;108
4307;1;2;4;2;4;1;4;1;3;237
4308;1;4;4;2;6;1;6;1;3;32
4309;1;2;4;2;4;1;4;1;3;225
4310;1;7;4;1;5;1;5;1;3;225
4311;1;11;4;2;3;1;3;1;1;215
4312;1;6;4;2;4;1;4;1;3;141
4313;1;3;4;2;4;1;4;1;1;262
4314;1;8;4;1;5;1;5;1;3;149
4315;1;6;4;1;5;1;5;1;4;56
4316;1;12;4;1;4;1;4;1;3;139
4317;1;13;4;2;4;1;4;1;3;189
4318;1;7;4;2;4;1;4;1;3;260
4319;1;12;4;2;1;3;1;1;1;376
4320;1;8;3;1;3;3;3;2;5;156
4321;1;4;4;2;4;3;4;1;7;56
4322;1;8;4;2;3;3;3;1;3;82
4323;1;3;4;2;1;2;1;2;3;185
4324;1;10;4;2;2;3;2;1;3;183
4325;1;3;4;10;1;2;1;3;7;63
4326;1;5;4;2;3;2;3;1;1;244
4327;1;7;4;1;5;1;5;1;5;173
4328;1;9;4;2;2;2;2;2;7;134
4329;1;4;3;2;4;3;4;1;2;266
4330;1;3;4;2;1;1;1;2;3;42
4331;1;8;4;2;2;3;2;2;3;114
4332;1;4;4;2;3;1;3;1;1;71
4333;1;8;4;1;3;1;3;1;7;87
4334;1;4;4;1;3;1;3;1;3;144
4335;1;9;4;2;3;1;3;1;3;338
4336;1;15;4;2;4;1;4;1;3;254
4337;1;4;4;1;3;1;3;1;3;67
4338;1;9;3;1;3;3;3;1;6;24
4339;1;15;4;2;4;1;4;1;3;126
4340;1;10;4;2;2;1;2;1;1;228
4341;1;1;3;1;3;3;3;1;6;156
4342;1;9;4;2;4;1;4;1;3;375
4343;1;10;4;2;2;3;2;1;3;218
4344;1;4;4;2;2;2;2;1;3;97
4345;1;6;4;2;2;1;2;1;1;267
4346;1;12;4;2;3;1;3;1;4;250
4347;1;11;4;2;3;2;3;1;6;134
4348;1;3;4;2;1;3;1;1;1;109
4349;1;11;4;2;2;1;2;1;3;132
4350;1;8;4;2;4;1;4;1;3;146
4351;1;8;4;2;4;1;4;1;7;222
4352;1;12;4;2;5;1;5;1;3;166
4353;1;9;4;2;2;2;2;1;1;117
4354;1;3;4;2;3;2;3;1;1;339
4355;1;3;4;2;2;1;2;1;7;109
4356;1;9;4;2;3;3;3;1;1;47
4357;1;9;4;1;5;1;5;1;3;48
4358;1;12;4;2;2;1;2;1;1;366
4359;1;10;4;2;2;1;2;1;3;193
4360;1;6;4;2;3;2;3;1;6;325
4361;1;6;4;2;2;3;2;1;1;550
4362;1;7;3;2;1;1;1;1;1;86
4363;1;4;4;2;2;3;2;1;3;80
4364;1;14;4;2;4;1;4;1;4;154
4365;1;1;4;10;1;2;1;1;1;108
4366;1;1;4;2;2;1;2;1;4;158
4367;1;1;4;10;1;2;1;1;1;110
4368;1;4;4;2;3;2;3;1;1;198
4369;1;9;4;2;3;2;3;1;3;346
4370;1;1;4;2;2;1;2;1;1;109
4371;1;6;4;1;5;1;5;1;3;150
4372;1;11;4;1;3;1;3;1;3;131
4373;1;6;4;2;2;2;2;1;1;213
4374;1;10;4;2;3;1;3;1;3;187
4375;1;10;4;2;2;1;2;1;7;248
4376;1;8;4;1;3;1;3;1;4;137
4377;1;8;4;1;3;1;3;1;7;102
4378;1;12;4;1;4;1;4;1;7;616
4379;1;2;4;2;4;1;4;1;1;200
4380;1;3;4;2;2;1;2;1;1;209
4381;1;3;4;2;2;1;2;1;3;136
4382;1;8;4;1;3;1;3;1;3;96
4383;1;2;4;2;2;1;2;1;1;225
4384;1;9;4;1;4;1;4;1;3;297
4385;1;14;4;2;4;2;4;1;3;151
4386;1;9;4;1;6;1;6;1;3;415
4387;1;14;4;2;5;1;5;1;2;201
4388;1;5;4;2;3;1;3;1;1;351
4389;1;8;4;2;4;1;4;1;3;84
4390;1;7;4;2;2;1;2;1;1;181
4391;1;11;4;1;6;1;6;1;3;311
4392;1;15;4;2;1;2;1;2;3;163
4393;1;10;4;2;3;1;3;1;3;388
4394;1;14;4;2;3;1;3;1;1;553
4395;1;6;4;2;4;1;4;1;3;182
4396;1;2;4;2;3;1;3;1;3;156
4397;1;15;4;2;2;3;2;1;1;231
4398;1;15;4;2;3;1;3;1;3;204
4399;1;5;4;2;1;1;1;2;4;150
4400;1;2;4;2;8;1;8;1;3;162
4401;1;1;4;2;4;1;4;1;5;345
4402;1;2;4;2;4;1;4;1;3;107
4403;1;3;4;2;5;1;5;1;2;97
4404;1;2;4;2;3;1;3;1;3;120
4405;1;1;4;2;6;1;6;1;3;200
4406;1;6;4;2;2;2;2;1;3;296
4407;1;5;4;2;4;1;4;1;3;141
4408;1;15;4;1;5;1;5;1;3;112
4409;1;6;4;2;4;1;4;1;3;247
4410;1;1;4;2;3;1;3;1;3;202
4411;1;10;4;1;4;1;4;1;3;172
4412;1;6;4;1;4;1;4;1;1;239
4413;1;4;4;2;3;1;3;1;3;139
4414;1;2;4;2;3;1;3;1;3;171
4415;1;5;4;2;3;1;3;1;1;432
4416;1;15;4;1;7;1;7;1;1;317
4417;1;13;4;2;4;1;4;1;3;181
4418;1;13;4;2;6;1;6;1;3;198
4419;1;2;4;2;3;1;3;1;3;120
4420;1;4;3;1;1;3;1;1;1;355
4421;1;13;4;2;3;3;3;1;1;234
4422;1;15;4;1;4;1;4;1;3;454
4423;1;15;4;1;4;1;4;1;2;135
4424;1;11;4;1;3;2;3;1;3;223
4425;1;10;4;1;3;1;3;1;1;178
4426;1;8;3;2;2;3;2;2;7;156
4427;1;10;4;1;2;1;2;1;4;125
4428;1;4;4;2;3;2;3;1;7;139
4429;1;12;4;1;5;3;5;1;1;356
4430;1;8;4;1;2;3;2;1;1;101
4431;1;8;4;1;3;1;3;1;3;172
4432;1;10;4;2;3;2;3;1;4;175
4433;1;9;4;2;2;2;2;1;1;113
4434;1;8;4;2;3;1;3;1;3;35
4435;1;7;4;2;3;1;3;1;7;299
4436;1;9;4;1;3;1;3;1;3;281
4437;1;4;4;9;1;2;1;3;7;106
4438;1;8;3;1;2;3;2;1;4;27
4439;1;1;4;9;1;2;1;3;7;165
4440;1;1;4;10;1;2;1;1;1;213
4441;1;4;4;2;2;2;2;1;5;138
4442;1;13;4;2;2;1;2;1;1;286
4443;1;10;4;1;3;1;3;1;3;167
4444;1;14;4;2;4;1;4;1;3;115
4445;1;10;4;1;4;1;4;1;5;116
4446;1;8;4;2;3;1;3;1;7;65
4447;1;14;4;2;2;2;2;1;1;692
4448;1;4;4;1;4;2;4;1;3;168
4449;1;10;4;2;2;2;2;1;3;210
4450;1;6;4;2;2;2;2;1;1;371
4451;1;3;4;1;4;1;4;1;3;98
4452;1;4;4;2;3;1;3;1;5;82
4453;1;5;4;1;5;1;5;1;5;134
4454;1;13;4;2;2;2;2;1;3;396
4455;1;4;4;1;3;1;3;1;3;182
4456;1;9;4;2;1;1;1;1;1;52
4457;1;12;4;2;1;2;1;1;1;341
4458;1;10;4;2;3;3;3;1;1;240
4459;1;1;4;10;1;2;1;1;1;280
4460;1;7;4;1;6;1;6;1;3;184
4461;1;9;4;2;3;1;3;1;4;73
4462;1;15;4;2;3;1;3;1;1;274
4463;1;8;3;1;2;3;2;1;4;27
4464;1;14;4;2;3;1;3;1;3;72
4465;1;10;4;2;2;1;2;1;1;299
4466;1;15;4;1;3;1;3;1;3;205
4467;1;7;4;2;3;1;3;1;3;211
4468;1;5;4;2;2;2;2;1;3;185
4469;1;1;4;2;2;1;2;1;1;181
4470;1;11;4;2;3;1;3;1;1;239
4471;1;14;4;2;3;1;3;1;3;46
4472;1;10;4;1;6;1;6;1;4;174
4473;1;9;4;2;2;3;1;2;4;91
4473;2;9;4;2;2;3;1;1;1;91
4474;1;4;3;1;4;3;4;1;7;153
4475;1;2;4;2;3;1;3;1;1;150
4476;1;4;4;2;3;1;3;1;1;116
4477;1;8;4;2;3;2;3;1;7;69
4478;1;8;4;2;4;1;4;1;6;85
4479;1;13;4;2;2;1;2;1;3;369
4480;1;1;4;2;1;1;1;2;7;240
4481;1;9;4;1;2;3;2;1;5;110
4482;1;5;4;2;3;2;3;1;1;219
4483;1;13;4;2;3;1;3;1;3;267
4484;1;13;4;2;3;1;3;1;3;178
4485;1;12;4;1;3;1;3;1;1;351
4486;1;13;4;2;4;1;4;1;3;267
4487;1;3;4;2;3;2;3;1;1;270
4488;1;12;4;1;4;1;4;1;3;161
4489;1;10;4;1;4;1;4;1;5;186
4490;1;14;4;2;5;1;5;1;3;143
4491;1;8;4;1;3;1;3;1;1;65
4492;1;6;4;2;2;1;2;1;1;321
4493;1;13;4;2;2;2;2;1;1;383
4494;1;5;4;2;4;1;4;1;1;253
4495;1;3;4;2;4;1;4;1;3;88
4496;1;3;4;2;3;1;3;1;3;121
4497;1;2;4;2;4;1;4;1;3;132
4498;1;5;4;2;4;1;4;1;3;168
4499;1;1;4;2;2;1;2;1;1;248
4500;1;1;4;2;4;3;4;1;1;132
4501;1;6;4;2;3;1;3;1;1;217
4502;1;7;4;1;4;1;4;1;3;161
4503;1;3;4;2;3;1;3;1;1;207
4504;1;3;4;2;1;1;1;1;1;259
4505;1;2;4;2;4;1;4;1;3;85
4506;1;6;4;2;4;1;4;1;3;133
4507;1;2;4;2;3;1;3;1;3;128
4508;1;6;4;2;3;1;3;1;3;141
4509;1;15;4;2;3;1;3;1;4;125
4510;1;11;4;1;4;1;4;1;4;172
4511;1;2;4;2;6;2;6;1;4;411
4512;1;2;4;2;4;1;4;1;4;131
4513;1;1;4;1;5;1;5;1;3;150
4514;1;13;4;1;5;1;5;1;7;233
4515;1;1;4;2;1;2;1;1;1;220
4516;1;8;3;1;2;3;2;2;7;156
4517;1;8;4;1;3;1;3;1;3;134
4518;1;4;4;2;3;3;3;1;3;312
4519;1;12;4;2;2;2;2;1;3;209
4520;1;9;3;2;3;1;3;1;5;84
4521;1;15;4;2;2;1;2;1;4;141
4522;1;8;4;1;2;2;2;1;1;88
4523;1;2;4;2;2;2;2;1;3;170
4524;1;9;4;1;2;2;2;1;1;95
4525;1;4;4;2;2;1;2;1;1;184
4526;1;15;4;1;4;1;4;1;3;127
4527;1;10;4;2;2;3;2;1;1;319
4528;1;7;4;1;3;3;3;1;1;193
4529;1;14;4;1;3;3;3;1;7;172
4530;1;8;4;2;4;1;4;1;7;222
4531;1;3;4;1;5;1;5;1;6;89
4532;1;6;4;2;3;1;3;1;3;145
4533;1;10;4;1;4;1;4;1;1;213
4534;1;15;4;2;4;1;4;1;3;28
4535;1;9;4;9;1;2;1;2;3;414
4536;1;11;4;1;7;1;7;1;1;319
4537;1;7;4;2;4;1;4;1;4;189
4538;1;7;4;2;3;1;3;1;1;244
4539;1;12;4;2;2;1;2;1;1;364
4540;1;4;4;2;4;1;4;1;3;195
4541;1;9;4;1;3;1;3;1;3;203
4542;1;9;4;2;3;1;3;1;1;249
4543;1;8;4;2;3;1;3;1;7;190
4544;1;9;4;1;4;1;4;1;4;143
4545;1;10;4;2;2;2;2;1;3;45
4546;1;4;4;2;4;1;4;1;1;224
4547;1;6;4;2;1;1;1;1;1;481
4548;1;3;4;2;2;1;2;1;1;245
4549;1;9;3;1;3;3;3;1;7;84
4550;1;2;4;2;4;1;4;1;1;337
4551;1;5;4;2;1;1;1;1;1;262
4552;1;8;4;1;2;1;2;1;7;212
4553;1;8;4;2;2;1;2;1;3;102
4554;1;4;4;2;3;1;3;2;5;101
4555;1;3;4;2;5;1;5;1;3;98
4556;1;14;4;2;3;1;3;1;4;192
4557;1;2;4;2;1;3;1;2;3;147
4558;1;4;4;2;3;2;3;1;3;178
4559;1;4;4;1;3;3;3;1;3;72
4560;1;12;4;2;2;2;2;1;3;107
4561;1;7;4;1;2;1;2;1;3;174
4562;1;6;4;2;3;1;3;1;3;144
4563;1;8;4;2;4;1;4;1;1;37
4564;1;9;4;2;3;1;3;1;4;184
4565;1;7;4;2;3;1;3;1;1;205
4566;1;11;4;1;3;1;3;1;7;303
4567;1;10;4;2;3;1;3;1;1;198
4568;1;15;4;2;2;1;2;1;1;391
4569;1;15;4;1;3;2;3;1;3;181
4570;1;6;4;2;2;1;2;1;1;368
4571;1;5;4;2;3;1;3;1;1;178
4572;1;2;4;2;4;3;4;1;3;87
4573;1;2;4;2;2;2;2;1;1;310
4574;1;6;4;2;4;1;4;1;1;241
4575;1;2;4;2;4;1;4;1;3;125
4576;1;3;4;2;4;1;4;1;3;142
4577;1;3;4;2;2;2;2;1;3;121
4578;1;14;4;2;3;1;3;1;1;277
4579;1;14;4;1;6;1;6;1;5;151
4580;1;2;4;2;4;1;4;1;4;142
4581;1;4;4;2;2;2;2;1;3;35
4582;1;13;4;2;1;2;1;1;1;212
4583;1;10;4;1;4;1;4;1;3;192
4584;1;14;4;2;4;1;4;1;3;143
4585;1;10;4;1;3;1;3;1;3;169
4586;1;6;4;2;3;1;3;1;3;78
4587;1;10;4;1;6;1;6;1;3;146
4588;1;2;4;1;12;1;12;1;3;100
4589;1;13;4;2;7;1;7;1;3;247
4590;1;11;4;1;4;1;4;1;4;108
4591;1;3;4;1;4;1;4;1;3;120
4592;1;3;4;2;3;1;3;1;1;259
4593;1;11;4;2;4;1;4;1;7;167
4594;1;10;4;1;5;1;5;1;3;300
4595;1;1;4;2;1;2;1;1;1;319
4596;1;8;4;1;5;1;5;1;5;329
4597;1;2;4;2;3;1;3;1;3;117
4598;1;15;4;2;5;1;5;1;3;153
4599;1;13;4;2;3;1;3;1;1;287
4600;1;1;4;2;2;2;2;1;1;204
4601;1;14;4;1;4;1;4;1;3;172
4602;1;14;4;2;4;1;4;1;3;129
4603;1;10;4;2;2;2;2;1;3;130
4604;1;14;4;2;3;1;3;1;1;415
4605;1;10;4;1;3;1;3;1;7;171
4606;1;6;4;2;4;2;4;1;7;136
4607;1;14;4;2;3;1;3;1;3;151
4608;1;9;4;1;4;1;4;1;3;276
4609;1;2;4;2;3;1;3;1;3;125
4610;1;14;4;2;5;1;5;1;1;277
4611;1;1;4;2;2;1;2;1;1;218
4612;1;13;4;2;4;1;4;1;3;204
4613;1;8;3;1;2;3;2;1;1;26
4614;1;3;4;2;3;1;3;1;5;126
4615;1;15;4;1;3;1;3;1;3;147
4616;1;9;4;1;3;1;3;1;4;149
4617;1;14;4;2;3;3;3;1;3;136
4618;1;6;4;2;2;1;2;1;1;213
4619;1;8;3;1;3;3;3;1;3;33
4620;1;4;4;2;2;3;2;1;1;117
4621;1;4;4;1;2;3;2;1;1;264
4622;1;12;4;2;3;1;3;1;5;148
4623;1;12;4;2;1;2;1;2;4;231
4624;1;4;3;1;2;3;2;1;7;355
4625;1;12;4;2;2;2;2;1;5;149
4626;1;7;4;2;2;2;2;1;3;165
4627;1;15;3;1;1;3;1;1;1;44
4628;1;8;4;2;3;1;3;1;5;135
4629;1;8;4;2;1;3;1;1;1;77
4630;1;8;4;1;3;1;3;1;5;166
4631;1;4;4;2;3;1;3;1;6;71
4632;1;15;4;2;4;1;4;1;1;233
4633;1;8;4;1;3;1;3;1;6;102
4634;1;11;4;2;3;1;3;1;3;276
4635;1;3;4;2;2;2;2;1;1;307
4636;1;7;4;1;4;1;4;1;3;238
4637;1;10;4;1;2;1;2;1;5;123
4638;1;11;4;2;2;1;2;1;1;130
4639;1;14;4;2;2;3;2;1;3;172
4640;1;4;4;1;4;1;4;1;3;107
4641;1;11;4;2;3;1;3;1;3;304
4642;1;12;4;2;2;1;2;1;1;356
4643;1;3;4;10;1;2;1;1;1;227
4644;1;15;4;10;1;2;1;3;3;157
4645;1;9;4;1;4;1;4;1;4;183
4646;1;5;4;2;3;3;3;1;3;159
4647;1;6;4;2;3;3;3;1;3;231
4648;1;9;4;1;3;1;3;1;5;76
4649;1;4;4;1;4;3;4;1;5;125
4650;1;3;4;2;2;1;2;1;3;43
4651;1;8;4;2;5;1;5;1;3;196
4652;1;8;4;2;4;1;4;1;3;196
4653;1;8;4;1;3;1;3;1;3;135
4654;1;6;4;2;3;1;3;1;1;216
4655;1;6;4;2;4;1;4;1;4;424
4656;1;6;4;2;3;2;3;1;1;480
4657;1;4;4;2;2;2;2;1;3;104
4658;1;4;4;2;3;1;3;1;1;372
4659;1;7;4;1;4;1;4;1;1;283
4660;1;10;4;1;4;1;4;1;5;162
4661;1;2;4;2;2;1;2;1;1;295
4662;1;5;4;2;3;2;3;1;3;315
4663;1;13;4;2;4;1;4;1;4;199
4664;1;13;4;2;3;1;3;1;3;237
4665;1;3;4;2;3;3;3;1;1;226
4666;1;14;4;2;4;1;4;1;5;115
4667;1;14;4;2;3;1;3;1;1;461
4668;1;2;4;2;3;1;3;1;1;236
4669;1;2;4;2;3;1;3;1;1;338
4670;1;15;4;1;3;1;3;1;4;199
4671;1;5;4;2;3;1;3;1;1;191
4672;1;11;4;1;3;1;3;1;1;226
4673;1;11;4;1;5;1;5;1;3;163
4674;1;2;4;2;4;1;4;1;1;250
4675;1;12;4;1;4;1;4;1;3;205
4676;1;6;4;2;3;1;3;1;3;206
4677;1;5;4;2;2;2;2;1;1;164
4678;1;8;4;2;3;1;3;1;1;62
4679;1;2;4;2;3;2;3;1;3;191
4680;1;12;4;2;3;3;3;1;1;228
4681;1;1;4;2;6;3;6;1;3;211
4682;1;14;4;2;4;1;4;1;3;258
4683;1;13;4;2;3;2;3;1;3;179
4684;1;15;4;2;2;1;2;1;3;157
4685;1;10;4;2;3;1;3;1;1;234
4686;1;13;4;2;3;1;3;1;3;190
4687;1;11;4;1;4;1;4;1;3;146
4688;1;7;4;1;4;1;4;1;3;247
4689;1;8;3;1;2;3;2;1;3;26
4690;1;1;4;2;4;1;4;1;1;301
4691;1;10;4;2;2;1;2;1;1;171
4692;1;2;4;2;3;1;3;1;1;148
4693;1;6;4;1;4;1;4;1;3;203
4694;1;2;4;2;3;1;3;1;1;131
4695;1;12;4;2;2;1;2;1;3;175
4696;1;6;4;2;6;1;6;1;1;212
4697;1;1;4;2;2;1;2;1;1;195
4698;1;6;4;2;3;1;3;1;1;303
4699;1;3;4;2;2;1;2;1;1;173
4700;1;1;4;2;3;1;3;1;3;229
4701;1;13;4;2;4;1;4;1;3;238
4702;1;1;4;2;10;1;10;1;3;427
4703;1;15;4;2;4;1;4;1;3;54
4704;1;14;4;2;4;1;4;1;3;191
4705;1;6;4;2;5;1;5;1;3;101
4706;1;5;4;10;1;2;1;1;1;164
4707;1;3;4;2;5;1;5;1;1;510
4708;1;15;4;1;3;1;3;1;1;715
4709;1;14;4;2;2;3;2;1;1;153
4710;1;4;4;1;2;2;2;1;3;88
4711;1;6;4;1;3;2;1;1;1;336
4712;1;12;4;2;2;2;2;1;1;379
4713;1;8;4;1;4;1;4;1;5;203
4714;1;10;4;2;3;1;3;1;3;167
4715;1;4;4;1;2;2;2;1;3;370
4716;1;2;4;1;4;1;4;1;3;100
4717;1;5;4;2;3;1;3;1;5;135
4718;1;4;4;1;4;1;4;1;3;111
4719;1;10;4;1;3;1;3;1;7;456
4720;1;3;4;2;4;1;4;1;5;135
4721;1;8;4;2;4;1;4;1;4;102
4722;1;7;3;1;2;3;2;1;7;113
4723;1;10;4;2;2;1;2;1;7;103
4724;1;8;4;2;3;1;3;1;1;75
4725;1;11;4;1;3;1;3;1;3;202
4726;1;15;4;1;2;1;2;1;3;160
4727;1;6;4;2;2;2;2;1;3;150
4728;1;4;4;2;3;1;3;1;3;182
4729;1;10;4;1;4;1;4;1;3;167
4730;1;5;4;2;1;1;1;1;1;304
4731;1;7;4;1;5;1;5;1;1;234
4732;1;12;4;2;3;1;3;1;1;379
4733;1;6;4;2;3;1;3;1;1;152
4734;1;5;4;2;2;1;2;1;3;192
4735;1;15;4;2;4;1;4;1;3;122
4736;1;8;4;2;3;1;3;1;1;89
4737;1;6;4;2;2;1;2;1;1;298
4738;1;9;4;2;3;1;3;1;1;106
4739;1;3;4;10;1;2;1;1;1;293
4740;1;7;4;2;2;1;2;1;1;349
4741;1;8;4;1;3;3;3;1;3;104
4742;1;12;4;1;3;1;3;1;7;83
4743;1;6;4;2;3;1;3;1;3;49
4744;1;11;4;1;4;1;4;1;3;146
4745;1;6;4;2;4;3;4;1;5;136
4746;1;7;4;2;3;1;3;1;1;325
4747;1;4;4;1;5;1;5;1;3;235
4748;1;4;4;1;5;1;5;1;3;261
4749;1;11;4;1;3;1;3;1;3;244
4750;1;3;4;2;3;2;3;1;5;35
4751;1;9;4;2;2;1;2;1;3;212
4752;1;15;4;2;2;1;2;1;1;226
4753;1;9;4;2;2;3;2;1;4;174
4754;1;2;4;2;4;1;4;1;1;136
4755;1;10;4;10;1;2;1;1;1;154
4756;1;10;4;1;3;1;3;1;3;166
4757;1;11;4;2;2;3;2;1;2;133
4758;1;8;4;2;5;1;5;1;7;189
4759;1;1;4;2;3;1;3;1;1;91
4760;1;9;4;1;5;1;5;1;1;210
4761;1;3;4;2;3;1;3;1;2;107
4762;1;7;4;2;2;1;2;1;1;161
4763;1;14;4;2;6;1;6;1;3;573
4764;1;2;4;2;2;2;2;1;1;206
4765;1;2;4;2;2;1;2;1;3;100
4766;1;8;4;2;3;2;3;1;1;69
4767;1;2;4;2;3;1;3;1;1;270
4768;1;15;4;2;3;1;3;1;1;308
4769;1;2;4;2;10;1;10;1;3;150
4770;1;9;4;2;5;1;5;1;4;238
4771;1;13;4;2;3;3;3;1;1;287
4772;1;13;4;1;4;1;4;1;3;185
4773;1;13;4;2;4;3;4;1;4;290
4774;1;3;4;2;4;1;4;1;4;121
4775;1;6;4;2;3;1;3;1;1;269
4776;1;4;4;1;6;1;6;1;3;36
4777;1;10;4;2;2;1;2;1;3;47
4778;1;6;4;1;4;1;4;1;3;266
4779;1;3;4;2;2;2;2;1;3;48
4780;1;2;4;2;2;1;2;1;1;225
4781;1;3;4;2;3;1;3;1;1;189
4782;1;14;4;2;4;1;4;1;3;72
4783;1;5;4;1;5;3;5;1;1;306
4784;1;13;4;2;3;1;3;1;3;357
4785;1;4;4;2;2;2;2;1;1;116
4786;1;11;4;1;4;1;4;1;3;247
4787;1;7;4;1;5;1;5;1;1;193
4788;1;5;4;2;2;1;2;1;1;259
4789;1;1;4;2;3;1;3;1;4;138
4790;1;5;4;2;3;1;3;1;3;179
4791;1;14;4;1;7;1;7;1;3;153
4792;1;14;4;1;3;1;3;1;6;131
4793;1;6;4;2;3;2;3;1;3;259
4794;1;3;4;2;3;1;3;1;4;90
4795;1;7;4;1;5;1;5;1;1;235
4796;1;3;4;2;5;1;5;1;3;36
4797;1;4;3;1;2;3;2;1;1;355
4798;1;7;4;1;5;1;5;1;7;236
4799;1;9;3;2;3;1;3;1;7;30
4800;1;13;4;2;1;2;1;1;1;249
4801;1;8;4;1;3;2;3;1;4;82
4802;1;4;4;2;3;2;3;1;4;80
4803;1;4;4;2;3;1;3;1;1;126
4804;1;3;4;2;2;2;2;1;3;121
4805;1;4;4;2;4;1;4;1;3;116
4806;1;15;4;2;3;1;3;1;3;140
4807;1;15;4;2;3;2;3;1;6;132
4808;1;8;3;1;2;3;2;1;1;26
4809;1;7;4;1;3;3;3;1;4;168
4810;1;9;4;1;3;1;3;1;3;281
4811;1;4;4;2;2;1;2;1;7;81
4812;1;3;4;2;1;1;1;1;1;302
4813;1;12;4;2;3;1;3;1;3;187
4814;1;4;3;1;6;3;6;1;7;152
4815;1;6;4;2;3;1;3;1;4;176
4816;1;6;4;2;2;3;2;1;2;190
4817;1;3;4;2;3;1;3;1;3;126
4818;1;3;4;2;2;2;2;1;3;136
4819;1;6;4;2;3;1;3;1;3;167
4820;1;4;4;2;4;1;4;1;3;34
4821;1;4;4;2;4;1;4;1;3;228
4822;1;8;4;2;3;1;3;1;3;53
4823;1;6;4;2;3;1;3;1;1;77
4824;1;8;3;1;3;3;3;1;3;26
4825;1;11;4;2;3;1;3;1;5;104
4826;1;11;4;2;3;1;3;1;3;242
4827;1;3;4;2;3;2;3;1;3;134
4828;1;4;4;2;2;1;2;1;3;115
4829;1;10;4;2;3;1;3;1;3;166
4830;1;7;4;1;5;1;5;1;1;174
4831;1;5;4;2;2;2;2;1;1;243
4832;1;12;4;1;5;1;3;1;3;128
4832;2;12;4;1;5;3;2;1;3;128
4833;1;6;4;2;3;3;3;1;1;262
4834;1;13;4;2;3;1;3;1;1;263
